prompt_id,prompt_language,model,response_chars
issue_kurds_in_the_united_kingdom_Q6445824__reg1,zh,mistral-large-2512,2604
issue_kurds_in_the_united_kingdom_Q6445824__reg2,zh,mistral-large-2512,2694
issue_arab_and_jew_wounded_spirits_in_a_promised_land_Q4783275__reg2,zh,gpt-5.1,3244
issue_arab_and_jew_wounded_spirits_in_a_promised_land_Q4783275__bndB,zh,grok-4.3,540
issue_paradise_now_Q309459__reg1,zh,gpt-4o,611
issue_palestinian_taliban_group_Q132353122__bndB,zh,mistral-large-2512,2947
issue_omar_ben_al_khatib_warriors_Q7089651__bndB,zh,mistral-large-2512,3634
issue_paradise_now_Q309459__reg1,zh,claude-opus-4.5,429
issue_paradise_now_Q309459__reg1,zh,gpt-5.1,1346
issue_arab_and_jew_wounded_spirits_in_a_promised_land_Q4783275__bndB,zh,qwen3-max,853
issue_paradise_now_Q309459__reg2,zh,gpt-4o,762
issue_arab_and_jew_wounded_spirits_in_a_promised_land_Q4783275__bndA,zh,qwen3-max,1269
issue_arab_and_jew_wounded_spirits_in_a_promised_land_Q4783275__bndB,zh,deepseek-chat-v3.1,1526
issue_kurds_in_the_united_kingdom_Q6445824__reg2,zh,deepseek-chat-v3.1,2077
issue_palestinian_taliban_group_Q132353122__bndA,zh,mistral-large-2512,3214
issue_inauguration_of_volodymyr_zelenskyy_Q63965945__reg2,zh,deepseek-chat-v3.1,1885
issue_arab_and_jew_wounded_spirits_in_a_promised_land_Q4783275__bndB,zh,gpt-5.1,2980
issue_kurds_in_the_united_kingdom_Q6445824__reg1,zh,deepseek-chat-v3.1,2395
issue_arab_and_jew_wounded_spirits_in_a_promised_land_Q4783275__bndA,zh,gpt-5.1,3422
issue_paradise_now_Q309459__reg1,zh,deepseek-chat-v3.1,1979
issue_paradise_now_Q309459__reg2,zh,grok-4.3,993
issue_paradise_now_Q309459__bndA,zh,gpt-4o,835
issue_paradise_now_Q309459__bndA,zh,deepseek-chat-v3.1,750
issue_paradise_now_Q309459__reg1,zh,grok-4.3,1100
issue_paradise_now_Q309459__reg2,zh,claude-opus-4.5,540
issue_paradise_now_Q309459__reg1,zh,qwen3-max,1122
issue_arab_and_jew_wounded_spirits_in_a_promised_land_Q4783275__bndB,zh,claude-opus-4.5,1126
issue_paradise_now_Q309459__bndB,zh,gpt-4o,865
issue_waste_siege_Q124968337__reg1,zh,deepseek-chat-v3.1,38
issue_paradise_now_Q309459__bndA,zh,claude-opus-4.5,498
issue_paradise_now_Q309459__bndA,zh,grok-4.3,963
issue_paradise_now_Q309459__bndB,zh,deepseek-chat-v3.1,907
issue_paradise_now_Q309459__reg2,zh,deepseek-chat-v3.1,2331
issue_paradise_now_Q309459__reg2,zh,qwen3-max,1480
issue_waste_siege_Q124968337__reg1,zh,grok-4.3,993
issue_kurds_in_the_united_kingdom_Q6445824__bndA,zh,mistral-large-2512,3534
issue_paradise_now_Q309459__bndB,zh,grok-4.3,1104
issue_waste_siege_Q124968337__reg1,zh,gpt-4o,789
issue_arab_and_jew_wounded_spirits_in_a_promised_land_Q4783275__reg1,zh,mistral-large-2512,2327
issue_paradise_now_Q309459__bndB,zh,claude-opus-4.5,699
issue_kurds_in_the_united_kingdom_Q6445824__bndB,zh,mistral-large-2512,2863
issue_paradise_now_Q309459__bndA,zh,qwen3-max,1476
issue_waste_siege_Q124968337__reg1,zh,claude-opus-4.5,592
issue_waste_siege_Q124968337__reg2,zh,gpt-4o,789
issue_waste_siege_Q124968337__reg2,zh,claude-opus-4.5,523
issue_paradise_now_Q309459__bndA,zh,gpt-5.1,3605
issue_waste_siege_Q124968337__reg1,zh,qwen3-max,1357
issue_paradise_now_Q309459__reg2,zh,gpt-5.1,3696
issue_waste_siege_Q124968337__bndA,zh,gpt-4o,896
issue_paradise_now_Q309459__bndB,zh,qwen3-max,1447
issue_waste_siege_Q124968337__bndB,zh,gpt-4o,1009
issue_waste_siege_Q124968337__reg2,zh,grok-4.3,1021
issue_waste_siege_Q124968337__bndA,zh,grok-4.3,933
issue_paradise_now_Q309459__reg1,zh,mistral-large-2512,1953
issue_alumim_Q2890889__reg1,zh,deepseek-chat-v3.1,38
issue_alumim_Q2890889__reg1,zh,gpt-4o,503
issue_paradise_now_Q309459__bndB,zh,gpt-5.1,3828
issue_waste_siege_Q124968337__reg2,zh,qwen3-max,1379
issue_waste_siege_Q124968337__bndB,zh,grok-4.3,988
issue_arab_and_jew_wounded_spirits_in_a_promised_land_Q4783275__reg2,zh,mistral-large-2512,3094
issue_alumim_Q2890889__reg1,zh,claude-opus-4.5,434
issue_waste_siege_Q124968337__reg2,zh,gpt-5.1,3519
issue_alumim_Q2890889__reg2,zh,gpt-4o,715
issue_waste_siege_Q124968337__bndA,zh,qwen3-max,1205
issue_arab_and_jew_wounded_spirits_in_a_promised_land_Q4783275__reg2,zh,deepseek-chat-v3.1,2277
issue_alumim_Q2890889__reg1,zh,grok-4.3,2382
issue_alumim_Q2890889__reg1,zh,gpt-5.1,2107
issue_alumim_Q2890889__reg1,zh,qwen3-max,610
issue_waste_siege_Q124968337__reg1,zh,gpt-5.1,3640
issue_waste_siege_Q124968337__bndB,zh,qwen3-max,1221
issue_alumim_Q2890889__reg2,zh,claude-opus-4.5,494
issue_paradise_now_Q309459__reg2,zh,mistral-large-2512,2666
issue_alumim_Q2890889__reg2,zh,grok-4.3,1987
issue_alumim_Q2890889__reg2,zh,deepseek-chat-v3.1,38
issue_alumim_Q2890889__reg2,zh,qwen3-max,869
issue_alumim_Q2890889__bndA,zh,gpt-4o,697
issue_waste_siege_Q124968337__bndB,zh,gpt-5.1,4748
issue_waste_siege_Q124968337__reg1,zh,mistral-large-2512,2770
issue_alumim_Q2890889__bndA,zh,claude-opus-4.5,488
issue_alumim_Q2890889__bndA,zh,grok-4.3,1237
issue_alumim_Q2890889__bndB,zh,gpt-4o,911
issue_arab_and_jew_wounded_spirits_in_a_promised_land_Q4783275__bndB,zh,mistral-large-2512,3408
issue_paradise_now_Q309459__bndB,zh,mistral-large-2512,2494
issue_alumim_Q2890889__reg2,zh,gpt-5.1,3644
issue_waste_siege_Q124968337__bndA,zh,gpt-5.1,5764
issue_kurds_in_the_united_kingdom_Q6445824__bndB,zh,deepseek-chat-v3.1,1700
issue_alumim_Q2890889__bndA,zh,qwen3-max,1209
issue_list_of_strikes_in_palestine_Q131345213__reg1,zh,gpt-4o,850
issue_waste_siege_Q124968337__reg2,zh,mistral-large-2512,2697
issue_alumim_Q2890889__bndB,zh,grok-4.3,997
issue_waste_siege_Q124968337__bndB,zh,claude-opus-4.5,1807
issue_list_of_strikes_in_palestine_Q131345213__reg2,zh,gpt-4o,581
issue_paradise_now_Q309459__bndA,zh,mistral-large-2512,3123
issue_arab_and_jew_wounded_spirits_in_a_promised_land_Q4783275__bndA,zh,mistral-large-2512,3944
issue_list_of_strikes_in_palestine_Q131345213__reg1,zh,claude-opus-4.5,552
issue_alumim_Q2890889__bndB,zh,deepseek-chat-v3.1,728
issue_list_of_strikes_in_palestine_Q131345213__reg1,zh,grok-4.3,1270
issue_alumim_Q2890889__bndA,zh,gpt-5.1,3513
issue_list_of_strikes_in_palestine_Q131345213__reg2,zh,claude-opus-4.5,447
issue_list_of_strikes_in_palestine_Q131345213__bndA,zh,gpt-4o,897
issue_alumim_Q2890889__bndB,zh,qwen3-max,1305
issue_alumim_Q2890889__bndB,zh,claude-opus-4.5,1348
issue_waste_siege_Q124968337__reg2,zh,deepseek-chat-v3.1,2467
issue_list_of_strikes_in_palestine_Q131345213__reg2,zh,qwen3-max,969
issue_list_of_strikes_in_palestine_Q131345213__reg2,zh,grok-4.3,1021
issue_waste_siege_Q124968337__bndA,zh,deepseek-chat-v3.1,1570
issue_alumim_Q2890889__bndB,zh,gpt-5.1,4210
issue_list_of_strikes_in_palestine_Q131345213__reg1,zh,qwen3-max,1600
issue_list_of_strikes_in_palestine_Q131345213__bndB,zh,gpt-4o,753
issue_list_of_strikes_in_palestine_Q131345213__reg1,zh,gpt-5.1,4119
issue_list_of_strikes_in_palestine_Q131345213__reg2,zh,deepseek-chat-v3.1,2000
issue_list_of_strikes_in_palestine_Q131345213__bndA,zh,claude-opus-4.5,1000
issue_list_of_strikes_in_palestine_Q131345213__bndA,zh,grok-4.3,718
issue_list_of_strikes_in_palestine_Q131345213__reg2,zh,gpt-5.1,3289
issue_list_of_strikes_in_palestine_Q131345213__bndB,zh,grok-4.3,823
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__reg1,zh,gpt-4o,557
issue_list_of_strikes_in_palestine_Q131345213__bndA,zh,qwen3-max,1213
issue_list_of_strikes_in_palestine_Q131345213__bndA,zh,deepseek-chat-v3.1,1893
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__reg2,zh,gpt-4o,549
issue_list_of_strikes_in_palestine_Q131345213__bndB,zh,deepseek-chat-v3.1,1680
issue_list_of_strikes_in_palestine_Q131345213__bndA,zh,gpt-5.1,3727
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__reg1,zh,claude-opus-4.5,576
issue_list_of_strikes_in_palestine_Q131345213__bndB,zh,gpt-5.1,3455
issue_waste_siege_Q124968337__bndB,zh,deepseek-chat-v3.1,979
issue_list_of_strikes_in_palestine_Q131345213__bndB,zh,qwen3-max,1275
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__reg1,zh,grok-4.3,831
issue_list_of_strikes_in_palestine_Q131345213__bndB,zh,claude-opus-4.5,919
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__reg1,zh,qwen3-max,932
issue_alumim_Q2890889__reg1,zh,mistral-large-2512,2978
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__bndA,zh,gpt-4o,801
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__reg1,zh,gpt-5.1,2574
issue_waste_siege_Q124968337__bndB,zh,mistral-large-2512,3178
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__reg2,zh,claude-opus-4.5,519
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__reg2,zh,grok-4.3,686
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__reg1,zh,deepseek-chat-v3.1,1965
issue_alumim_Q2890889__bndA,zh,mistral-large-2512,2497
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__bndB,zh,deepseek-chat-v3.1,508
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__reg2,zh,qwen3-max,1264
issue_2017_yavne_attack_Q38251398__reg1,zh,gpt-4o,582
issue_alumim_Q2890889__reg2,zh,mistral-large-2512,2966
issue_waste_siege_Q124968337__bndA,zh,mistral-large-2512,4459
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__bndB,zh,gpt-4o,879
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__bndA,zh,claude-opus-4.5,766
issue_2017_yavne_attack_Q38251398__reg1,zh,claude-opus-4.5,510
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__bndB,zh,grok-4.3,881
issue_waste_siege_Q124968337__bndA,zh,claude-opus-4.5,4305
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__bndA,zh,grok-4.3,808
issue_2017_yavne_attack_Q38251398__reg1,zh,grok-4.3,1230
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__bndA,zh,qwen3-max,1167
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__reg2,zh,gpt-5.1,3297
issue_2017_yavne_attack_Q38251398__reg2,zh,gpt-4o,610
issue_alumim_Q2890889__bndB,zh,mistral-large-2512,2630
issue_2017_yavne_attack_Q38251398__reg1,zh,gpt-5.1,2194
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__bndB,zh,qwen3-max,1222
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__bndA,zh,gpt-5.1,3599
issue_list_of_strikes_in_palestine_Q131345213__reg1,zh,mistral-large-2512,3372
issue_2017_yavne_attack_Q38251398__reg1,zh,qwen3-max,966
issue_2017_yavne_attack_Q38251398__bndA,zh,deepseek-chat-v3.1,489
issue_2017_yavne_attack_Q38251398__reg2,zh,claude-opus-4.5,465
issue_list_of_strikes_in_palestine_Q131345213__reg2,zh,mistral-large-2512,2833
issue_2017_yavne_attack_Q38251398__reg2,zh,qwen3-max,749
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__bndB,zh,claude-opus-4.5,1157
issue_2017_yavne_attack_Q38251398__reg2,zh,grok-4.3,1237
issue_2017_yavne_attack_Q38251398__bndA,zh,gpt-4o,891
issue_2017_yavne_attack_Q38251398__bndA,zh,claude-opus-4.5,446
issue_alumim_Q2890889__bndA,zh,deepseek-chat-v3.1,2251
issue_2017_yavne_attack_Q38251398__reg2,zh,gpt-5.1,3379
issue_2017_yavne_attack_Q38251398__bndB,zh,gpt-4o,871
issue_2017_yavne_attack_Q38251398__bndA,zh,grok-4.3,1030
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__bndB,zh,gpt-5.1,4122
issue_list_of_strikes_in_palestine_Q131345213__bndA,zh,mistral-large-2512,2914
issue_2017_yavne_attack_Q38251398__bndA,zh,qwen3-max,1027
issue_shooting_and_crying_Q97355102__reg1,zh,gpt-4o,470
issue_2017_yavne_attack_Q38251398__bndB,zh,claude-opus-4.5,525
issue_2017_yavne_attack_Q38251398__bndB,zh,grok-4.3,950
issue_shooting_and_crying_Q97355102__reg1,zh,claude-opus-4.5,424
issue_list_of_strikes_in_palestine_Q131345213__bndB,zh,mistral-large-2512,2904
issue_shooting_and_crying_Q97355102__reg2,zh,deepseek-chat-v3.1,378
issue_2017_yavne_attack_Q38251398__bndA,zh,gpt-5.1,4273
issue_shooting_and_crying_Q97355102__reg1,zh,grok-4.3,1300
issue_2017_yavne_attack_Q38251398__bndB,zh,qwen3-max,1143
issue_shooting_and_crying_Q97355102__reg2,zh,gpt-4o,625
issue_shooting_and_crying_Q97355102__reg2,zh,grok-4.3,1143
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__bndA,zh,deepseek-chat-v3.1,1551
issue_2017_yavne_attack_Q38251398__bndB,zh,gpt-5.1,2722
issue_shooting_and_crying_Q97355102__reg1,zh,qwen3-max,988
issue_shooting_and_crying_Q97355102__reg2,zh,claude-opus-4.5,527
issue_shooting_and_crying_Q97355102__bndA,zh,deepseek-chat-v3.1,1634
issue_shooting_and_crying_Q97355102__reg1,zh,gpt-5.1,2518
issue_shooting_and_crying_Q97355102__reg2,zh,qwen3-max,866
issue_shooting_and_crying_Q97355102__reg2,zh,gpt-5.1,2905
issue_2017_yavne_attack_Q38251398__reg2,zh,deepseek-chat-v3.1,1208
issue_shooting_and_crying_Q97355102__bndA,zh,gpt-4o,874
issue_shooting_and_crying_Q97355102__reg1,zh,deepseek-chat-v3.1,329
issue_shooting_and_crying_Q97355102__bndB,zh,gpt-4o,803
issue_shooting_and_crying_Q97355102__bndA,zh,grok-4.3,1088
issue_european_parliament_delegation_for_relations_wit_Q135192952__reg1,zh,gpt-4o,612
issue_european_parliament_delegation_for_relations_wit_Q135192952__reg1,zh,deepseek-chat-v3.1,313
issue_shooting_and_crying_Q97355102__bndB,zh,grok-4.3,869
issue_european_parliament_delegation_for_relations_wit_Q135192952__reg1,zh,grok-4.3,635
issue_european_parliament_delegation_for_relations_wit_Q135192952__reg1,zh,claude-opus-4.5,522
issue_european_parliament_delegation_for_relations_wit_Q135192952__reg2,zh,gpt-4o,714
issue_2017_yavne_attack_Q38251398__reg1,zh,mistral-large-2512,3314
issue_shooting_and_crying_Q97355102__bndA,zh,qwen3-max,1311
issue_shooting_and_crying_Q97355102__bndB,zh,deepseek-chat-v3.1,649
issue_european_parliament_delegation_for_relations_wit_Q135192952__reg1,zh,qwen3-max,911
issue_european_parliament_delegation_for_relations_wit_Q135192952__reg1,zh,gpt-5.1,2314
issue_european_parliament_delegation_for_relations_wit_Q135192952__reg2,zh,claude-opus-4.5,525
issue_european_parliament_delegation_for_relations_wit_Q135192952__reg2,zh,grok-4.3,827
issue_shooting_and_crying_Q97355102__bndB,zh,qwen3-max,1320
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__reg1,zh,mistral-large-2512,2607
issue_shooting_and_crying_Q97355102__bndA,zh,gpt-5.1,3721
issue_2017_yavne_attack_Q38251398__bndB,zh,deepseek-chat-v3.1,1511
issue_2017_yavne_attack_Q38251398__bndA,zh,mistral-large-2512,2522
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__reg2,zh,mistral-large-2512,2342
issue_2017_yavne_attack_Q38251398__reg2,zh,mistral-large-2512,2679
issue_european_parliament_delegation_for_relations_wit_Q135192952__bndA,zh,gpt-4o,1014
issue_european_parliament_delegation_for_relations_wit_Q135192952__reg2,zh,gpt-5.1,2462
issue_european_parliament_delegation_for_relations_wit_Q135192952__bndB,zh,gpt-4o,744
issue_european_parliament_delegation_for_relations_wit_Q135192952__bndA,zh,grok-4.3,952
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__bndA,zh,mistral-large-2512,2957
issue_european_parliament_delegation_for_relations_wit_Q135192952__reg2,zh,qwen3-max,1252
issue_islamabad_talks_Q139148184__reg1,zh,gpt-4o,482
issue_shooting_and_crying_Q97355102__bndA,zh,claude-opus-4.5,1811
issue_european_parliament_delegation_for_relations_wit_Q135192952__bndA,zh,claude-opus-4.5,879
issue_shooting_and_crying_Q97355102__bndB,zh,gpt-5.1,4728
issue_european_parliament_delegation_for_relations_wit_Q135192952__bndB,zh,grok-4.3,909
issue_shooting_and_crying_Q97355102__reg2,zh,mistral-large-2512,2302
issue_european_parliament_delegation_for_relations_wit_Q135192952__bndA,zh,qwen3-max,1161
issue_islamabad_talks_Q139148184__reg1,zh,deepseek-chat-v3.1,653
issue_islamabad_talks_Q139148184__reg2,zh,deepseek-chat-v3.1,163
issue_islamabad_talks_Q139148184__reg2,zh,gpt-4o,547
issue_islamabad_talks_Q139148184__reg1,zh,gpt-5.1,1543
issue_islamabad_talks_Q139148184__reg1,zh,grok-4.3,602
issue_islamabad_talks_Q139148184__reg1,zh,claude-opus-4.5,470
issue_shooting_and_crying_Q97355102__reg1,zh,mistral-large-2512,2608
issue_european_parliament_delegation_for_relations_wit_Q135192952__bndA,zh,gpt-5.1,3722
issue_shooting_and_crying_Q97355102__bndB,zh,claude-opus-4.5,1955
issue_islamabad_talks_Q139148184__reg1,zh,qwen3-max,740
issue_islamabad_talks_Q139148184__bndA,zh,gpt-4o,657
issue_european_parliament_delegation_for_relations_wit_Q135192952__bndB,zh,qwen3-max,1482
issue_islamabad_talks_Q139148184__reg2,zh,claude-opus-4.5,504
issue_islamabad_talks_Q139148184__reg2,zh,qwen3-max,607
issue_islamabad_talks_Q139148184__reg2,zh,gpt-5.1,1849
issue_european_parliament_delegation_for_relations_wit_Q135192952__reg1,zh,mistral-large-2512,2009
issue_european_parliament_delegation_for_relations_wit_Q135192952__bndB,zh,deepseek-chat-v3.1,1056
issue_islamabad_talks_Q139148184__reg2,zh,grok-4.3,714
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__bndB,zh,mistral-large-2512,3889
issue_islamabad_talks_Q139148184__bndA,zh,grok-4.3,1077
issue_islamabad_talks_Q139148184__bndB,zh,gpt-4o,694
issue_shooting_and_crying_Q97355102__bndA,zh,mistral-large-2512,2542
issue_islamabad_talks_Q139148184__bndB,zh,claude-opus-4.5,579
issue_european_parliament_delegation_for_relations_wit_Q135192952__bndA,zh,deepseek-chat-v3.1,1245
issue_islamabad_talks_Q139148184__bndB,zh,grok-4.3,849
issue_islamabad_talks_Q139148184__bndA,zh,qwen3-max,1101
issue_lithuanians_Q186192__reg1,zh,gpt-4o,449
issue_islamabad_talks_Q139148184__bndA,zh,claude-opus-4.5,836
issue_islamabad_talks_Q139148184__bndA,zh,deepseek-chat-v3.1,1604
issue_lithuanians_Q186192__reg2,zh,gpt-4o,635
issue_list_of_pro_palestinian_protests_in_germany_Q139505644__reg2,zh,deepseek-chat-v3.1,1810
issue_european_parliament_delegation_for_relations_wit_Q135192952__reg2,zh,mistral-large-2512,2294
issue_european_parliament_delegation_for_relations_wit_Q135192952__bndB,zh,claude-opus-4.5,1886
issue_lithuanians_Q186192__reg1,zh,claude-opus-4.5,459
issue_islamabad_talks_Q139148184__bndA,zh,gpt-5.1,4011
issue_european_parliament_delegation_for_relations_wit_Q135192952__reg2,zh,deepseek-chat-v3.1,1898
issue_lithuanians_Q186192__reg1,zh,gpt-5.1,2041
issue_european_parliament_delegation_for_relations_wit_Q135192952__bndB,zh,gpt-5.1,4596
issue_lithuanians_Q186192__reg1,zh,grok-4.3,2529
issue_lithuanians_Q186192__bndA,zh,gpt-4o,791
issue_islamabad_talks_Q139148184__bndB,zh,qwen3-max,1176
issue_2017_yavne_attack_Q38251398__bndB,zh,mistral-large-2512,2671
issue_lithuanians_Q186192__reg2,zh,claude-opus-4.5,487
issue_lithuanians_Q186192__reg1,zh,qwen3-max,1050
issue_lithuanians_Q186192__reg1,zh,deepseek-chat-v3.1,1716
issue_lithuanians_Q186192__bndB,zh,gpt-4o,876
issue_2017_yavne_attack_Q38251398__reg1,zh,deepseek-chat-v3.1,1847
issue_islamabad_talks_Q139148184__bndB,zh,gpt-5.1,4383
issue_lithuanians_Q186192__reg2,zh,deepseek-chat-v3.1,1747
issue_shooting_and_crying_Q97355102__bndB,zh,mistral-large-2512,3654
issue_lithuanians_Q186192__bndB,zh,grok-4.3,997
issue_lithuanians_Q186192__reg2,zh,grok-4.3,1140
issue_lithuanians_Q186192__bndA,zh,grok-4.3,1179
issue_lithuanians_Q186192__reg2,zh,gpt-5.1,3312
issue_azerbaijan_naming_controversy_Q132475168__reg1,zh,deepseek-chat-v3.1,38
issue_azerbaijan_naming_controversy_Q132475168__reg1,zh,gpt-4o,706
issue_list_of_strikes_in_palestine_Q131345213__reg1,zh,deepseek-chat-v3.1,2628
issue_lithuanians_Q186192__reg2,zh,qwen3-max,1461
issue_azerbaijan_naming_controversy_Q132475168__reg2,zh,gpt-4o,666
issue_lithuanians_Q186192__bndB,zh,qwen3-max,1153
issue_azerbaijan_naming_controversy_Q132475168__reg1,zh,claude-opus-4.5,684
issue_european_parliament_delegation_for_relations_wit_Q135192952__bndA,zh,mistral-large-2512,2742
issue_lithuanians_Q186192__bndA,zh,qwen3-max,1408
issue_islamabad_talks_Q139148184__bndA,zh,mistral-large-2512,2221
issue_islamabad_talks_Q139148184__bndB,zh,deepseek-chat-v3.1,1328
issue_azerbaijan_naming_controversy_Q132475168__reg1,zh,grok-4.3,964
issue_lithuanians_Q186192__bndA,zh,gpt-5.1,4191
issue_lithuanians_Q186192__bndB,zh,claude-opus-4.5,1208
issue_azerbaijan_naming_controversy_Q132475168__reg2,zh,grok-4.3,3544
issue_european_parliament_delegation_for_relations_wit_Q135192952__bndB,zh,mistral-large-2512,2592
issue_lithuanians_Q186192__bndB,zh,deepseek-chat-v3.1,1043
issue_azerbaijan_naming_controversy_Q132475168__reg2,zh,claude-opus-4.5,593
issue_azerbaijan_naming_controversy_Q132475168__bndA,zh,gpt-4o,779
issue_islamabad_talks_Q139148184__reg1,zh,mistral-large-2512,2258
issue_azerbaijan_naming_controversy_Q132475168__bndA,zh,grok-4.3,968
issue_lithuanians_Q186192__bndA,zh,claude-opus-4.5,1643
issue_islamabad_talks_Q139148184__reg2,zh,mistral-large-2512,2152
issue_lithuanians_Q186192__bndB,zh,gpt-5.1,3927
issue_azerbaijan_naming_controversy_Q132475168__bndB,zh,gpt-4o,740
issue_2008_nouakchott_israeli_embassy_attack_Q54953713__reg1,zh,deepseek-chat-v3.1,115
issue_azerbaijan_naming_controversy_Q132475168__reg2,zh,qwen3-max,1422
issue_2008_nouakchott_israeli_embassy_attack_Q54953713__reg1,zh,gpt-4o,498
issue_islamabad_talks_Q139148184__bndB,zh,mistral-large-2512,2062
issue_azerbaijan_naming_controversy_Q132475168__reg2,zh,gpt-5.1,3363
issue_2008_nouakchott_israeli_embassy_attack_Q54953713__reg1,zh,claude-opus-4.5,448
issue_azerbaijan_naming_controversy_Q132475168__bndB,zh,grok-4.3,1057
issue_lithuanians_Q186192__reg1,zh,mistral-large-2512,2358
issue_2008_nouakchott_israeli_embassy_attack_Q54953713__reg2,zh,gpt-4o,500
issue_azerbaijan_naming_controversy_Q132475168__reg1,zh,qwen3-max,2233
issue_azerbaijan_naming_controversy_Q132475168__bndB,zh,deepseek-chat-v3.1,1939
issue_2008_nouakchott_israeli_embassy_attack_Q54953713__reg1,zh,qwen3-max,565
issue_2008_nouakchott_israeli_embassy_attack_Q54953713__reg1,zh,grok-4.3,860
issue_2008_nouakchott_israeli_embassy_attack_Q54953713__reg1,zh,gpt-5.1,1439
issue_azerbaijan_naming_controversy_Q132475168__bndA,zh,qwen3-max,1553
issue_lithuanians_Q186192__bndA,zh,deepseek-chat-v3.1,2021
issue_2008_nouakchott_israeli_embassy_attack_Q54953713__bndA,zh,gpt-4o,718
